ID#,q0,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q39_8,q39_9,q40_1,q40_2,q40_3,q40_4,q40_5,q40_6,q40_7,q40_8,q40_9,q41,q42,q43,q44,q45,q46,q47_1,q47_2,q47_3,q47_4,q47_5,q47_6,q47_7,q47_8,q47_9,q47_10,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q48_7,q48_8,q48_9,q48_10,q48_11,q48_12,q48_13,q48_14,q48_15,q48_16,q48_17,q48_18,q48_19,q48_20,q48_21,q49_1,q49_2,q49_3,q49_4,q49_5,q49_6,q49_7,q49_8,q49_9,q49_10,q49_11,q49_12,q49_13,q49_14,q49_15,q49_16,q49_17,q49_18,q50_1,q50_2,q50_3,q50_4,q50_5,q50_6,q50_7,q50_8,q50_9,q50_10,q50_11,q50_12,q51,q52,q53,q54,q55,q56_1,q56_2,q56_3,q56_4,q56_5,q56_6,q56_7,q56_8,q56_9,q56_10,q56_11,q57,q58,q59,q60,q61,q62,q63,q64,q65,q66,q69,q2001,q2002,Q701,Q702,Q703,Q704,Q705,Q706,Q903,Q914,Q980,Q981,Q915,Q999,Q919,Q921,Q1002,Q1003,Q934,Q1004,Q1005,Q922,RespNo,Q1001,Q1006,,WT,WT2,wt3
2008-1128,Egypt,2,1,1,2,1,4,5,2,2,5,2,2,5,3,5,5,2,2,2,4,3,3,5,5,5,2,2,,1,1,,,,,,,,,1,,1,,,,,3,2,1,2,3,3,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,2,3,3,2,1,,,,,,,,1,1,,,2,4,3,3,2,3,2,2,3,4,4,,,20,1,2,2,2,5,3,2,,,4,3,2,4,2,5,1,,1,1,507,,,,1.00,2.65,2.65
2008-1129,Egypt,5,1,1,2,1,5,4,1,2,5,3,1,5,3,5,5,1,2,2,4,3,3,4,4,4,2,2,1,1,,,,,,,,1,,1,,,,,,,3,1,1,2,3,3,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,,2,2,1,3,1,,,,,,,,1,1,,,2,4,3,2,3,3,3,5,3,4,5,,,23,1,2,2,2,5,1,1,1,1,2,1,2,4,2,6,2,,1,2,509,,,,1.00,2.65,2.65
2008-1130,Egypt,5,1,1,2,1,5,4,1,2,5,3,1,5,3,5,5,1,2,2,4,3,3,4,4,4,2,2,1,1,,,,,,,,1,,1,,,,,,,3,1,1,2,3,3,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,,2,2,1,3,1,,,,,,,,1,1,,,2,4,3,2,3,3,3,5,3,4,5,,,23,1,2,2,2,5,1,1,1,1,2,1,2,4,2,6,2,,1,2,510,,,,1.00,2.65,2.65
2008-1131,Egypt,5,1,1,1,1,4,2,2,1,4,1,1,5,5,4,4,2,3,2,4,3,2,3,4,6,2,2,,1,,1,,,,,,1,,1,,,,,,,3,2,1,3,2,2,1,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,2,2,3,2,1,,,,1,1,,,,,,,5,5,3,2,1,3,3,3,5,3,4,,,56,1,2,2,2,5,2,1,4,3,5,1,2,1,2,6,2,,1,2,614,,,,1.00,2.65,2.65
2008-1132,Egypt,3,1,1,2,2,5,11,5,5,5,5,1,5,5,5,5,3,3,2,4,3,3,4,4,4,2,2,,1,,1,,,,,,,,1,,,,1,,,3,2,1,1,2,2,1,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,2,2,2,3,2,,,,,1,,,,1,,,4,4,4,2,1,3,3,3,5,3,4,,,16,1,2,2,2,5,2,2,,,6,2,1,1,2,5,1,,1,2,615,,,,1.00,2.65,2.65
2008-1133,Egypt,4,1,1,2,2,5,11,5,5,5,5,1,5,5,5,5,3,3,2,4,3,3,3,3,3,2,2,,1,,1,,,,,,1,,1,,,,,,,3,2,1,3,2,3,1,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,2,3,2,1,,,,1,1,,,,,,,4,4,4,2,1,3,3,3,5,3,4,,,17,1,2,2,2,5,3,2,,,5,1,2,1,2,5,1,,1,2,617,,,,1.00,2.65,2.65
2008-1134,Egypt,2,4,1,1,1,4,1,1,4,5,1,2,5,5,5,5,2,3,2,4,3,2,6,4,6,2,2,,1,,1,,,,,,,,1,,,,1,,,3,2,1,3,2,2,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,2,3,2,1,,,,,1,,,,1,,,3,4,4,2,1,3,3,3,5,3,4,,,24,1,2,2,2,5,4,2,,,5,1,2,2,2,1,1,,1,2,627,,,,1.00,2.65,2.65
2008-1135,Egypt,4,1,1,2,2,5,11,5,5,5,5,1,5,5,5,5,3,3,2,4,3,3,3,4,5,2,2,,1,,1,,,,,,,,1,,,,1,,,3,2,1,1,2,2,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,2,2,3,2,2,,,,,1,,,,1,,,4,4,3,2,1,3,3,3,5,3,3,,,18,1,2,2,2,5,3,2,,,6,1,2,4,2,5,1,,1,1,628,,,,1.00,2.65,2.65
2008-1136,Egypt,3,1,1,1,1,4,1,1,4,5,1,2,5,5,5,5,3,3,2,4,3,3,3,7,6,2,2,,1,,1,,,,,,,,1,,,,1,,,3,4,1,1,2,2,1,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,2,2,3,1,,,,1,,,,,1,,,2,3,4,2,1,3,3,3,5,3,4,,,21,1,2,2,2,5,3,2,,,5,2,1,4,2,5,1,,1,2,630,,,,1.00,2.65,2.65
2008-1137,Egypt,1,1,1,1,1,4,8,5,4,4,2,4,3,4,1,3,3,2,3,2,2,2,8,5,6,2,2,,,1,1,,,,,,,1,,,1,,,,,3,1,1,2,1,1,1,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,2,3,2,5,,,,,1,,1,,,,,2,2,3,3,2,1,2,2,4,3,2,,,36,1,1,2,2,2,4,1,2,2,4,1,1,4,2,6,1,,1,2,752,,,,1.00,2.65,2.65
2008-1138,Egypt,2,1,1,1,1,3,4,4,3,1,1,4,4,5,2,2,2,1,3,3,2,3,8,5,5,2,2,,,1,1,,,,,,,1,1,,,,,,,3,1,1,3,2,2,1,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,1,3,1,3,3,,,,1,,,1,,,,,3,3,2,3,3,3,2,3,3,3,2,,,37,1,1,2,2,2,3,1,1,1,2,2,1,4,1,,1,,1,2,758,,,,1.00,2.65,2.65
2008-1139,Egypt,2,1,1,1,1,3,4,4,3,1,1,4,4,5,2,2,2,1,3,3,2,3,8,5,5,2,2,,,1,1,,,,,,,1,1,,,,,,,3,1,1,3,2,2,1,1,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,1,3,1,3,3,,,,1,,,1,,,,,3,3,2,3,3,3,2,3,3,3,2,,,37,1,1,2,2,2,3,1,1,1,2,2,1,4,1,,1,,1,2,759,,,,1.00,2.65,2.65
2008-1140,Egypt,5,7,1,2,2,5,11,5,5,5,5,1,5,5,5,5,1,1,3,4,3,3,8,8,8,2,2,1,1,,,,,,,,1,1,,,,,,,,3,4,4,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,3,1,5,,,,,1,,,1,,,,4,4,2,2,4,4,3,2,2,2,5,,,32,1,2,2,2,5,1,1,1,1,2,1,2,2,2,6,2,,1,1,784,,,,1.00,2.65,2.65
2008-1141,Egypt,5,7,1,2,2,5,11,5,5,5,5,1,5,5,5,5,1,1,3,4,3,3,8,8,8,2,2,1,1,,,,,,,,1,1,,,,,,,,3,4,4,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,1,3,1,5,,,,,1,,,1,,,,4,4,2,2,4,4,3,2,2,2,5,,,32,1,2,2,2,5,1,1,1,1,2,1,2,2,2,6,2,,1,1,785,,,,1.00,2.65,2.65
2008-1142,Egypt,5,1,1,1,1,4,1,3,4,6,2,5,6,5,6,6,1,1,3,4,3,3,8,5,4,2,2,,1,,1,,,,,,,1,1,,,,,,,3,2,2,3,1,3,1,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,1,3,3,2,1,,,,,1,,,1,,,,3,4,4,2,2,4,3,3,6,4,4,,,32,1,1,2,2,2,4,1,2,2,3,2,1,3,1,,2,,1,2,791,,,,1.00,2.65,2.65
2008-1143,Egypt,5,1,1,2,1,4,5,5,6,6,1,2,6,6,6,6,1,1,3,4,3,3,8,5,4,2,2,,1,,1,,,,,,,1,,,,,1,,,3,2,2,2,1,3,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,1,,,,,,,,,,,3,2,2,3,5,,,,1,,,,1,,,,3,4,3,2,2,2,3,3,5,4,6,,,37,1,1,2,2,2,3,1,1,1,2,1,1,3,1,,2,,1,1,799,,,,1.00,2.65,2.65
2008-1144,Egypt,5,1,1,2,2,5,4,5,5,5,5,4,5,5,5,5,1,1,2,4,3,4,8,8,8,2,4,,,1,1,,,,,,1,,1,,,,,,,4,4,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,1,2,1,1,3,5,,,,,,,1,1,,,,5,4,4,1,3,1,3,4,3,3,6,,,27,1,2,2,2,5,1,1,2,2,4,1,2,1,2,6,1,,1,1,809,,,,1.00,2.65,2.65
2008-1145,Egypt,2,3,3,1,1,2,1,1,1,6,6,1,4,2,6,6,2,1,3,3,2,3,5,1,5,3,2,,1,1,,,,,,,1,,,,,,,,1,3,1,1,2,4,4,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,1,1,,,,,,,,,,,1,1,1,2,5,,,,,1,,1,,,,,4,5,4,2,1,1,3,1,1,3,4,,,29,1,1,2,2,2,4,2,,,4,2,1,2,2,1,1,,1,2,226,,,,1.00,2.65,2.65
2008-1146,Egypt,5,1,1,1,1,4,5,3,5,6,1,2,5,5,3,5,1,2,2,4,3,3,3,4,4,2,2,,,1,1,,,,,,,1,1,,,,,,,2,1,1,1,2,3,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,2,4,2,3,2,,,,,1,,,,1,,,3,3,2,2,1,3,3,4,2,3,4,,,50,1,2,2,2,5,1,1,2,1,3,2,1,1,2,6,2,,2,2,51,,,,1.00,2.65,2.65
2008-1147,Egypt,5,1,3,1,1,4,7,5,5,5,2,3,5,2,5,5,1,2,3,4,3,3,8,3,4,2,3,,1,1,,,,,,,1,,,,,,1,,,3,1,1,2,2,3,1,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,1,,1,,,,,,,,,,3,2,3,2,2,,,1,,,,,,1,,,3,3,3,2,1,3,2,4,3,1,4,,,64,1,2,2,2,5,4,1,3,3,4,1,2,2,1,,2,,1,1,53,,,,1.00,2.65,2.65
2008-1148,Egypt,5,1,1,1,1,8,4,5,5,5,2,4,5,5,2,4,1,2,2,4,3,3,3,4,4,2,3,,1,1,,,,,,,,1,,,,,1,,,3,1,1,2,3,1,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,3,1,3,1,1,,,,,1,,,1,,,,2,4,4,2,1,3,3,2,2,3,4,,,38,1,1,2,2,2,4,1,2,2,3,2,2,2,1,,2,,2,2,55,,,,1.00,2.65,2.65
2008-1149,Egypt,5,1,1,1,1,4,5,6,6,6,3,3,6,6,6,6,1,2,2,2,3,3,1,6,5,2,2,1,,1,,,,,,,1,1,,,,,,,,3,1,1,3,2,3,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,1,3,,,,1,1,,,,,,,2,3,3,2,2,1,2,4,3,1,3,,,63,1,1,2,2,2,4,1,3,3,4,1,1,2,1,,2,,1,1,56,,,,1.00,2.65,2.65
2008-1150,Egypt,1,4,1,1,1,4,5,5,5,5,2,3,5,5,5,5,2,1,2,4,3,2,6,5,6,2,2,,1,,1,,,,,,,,1,,,,1,,,3,2,1,3,3,2,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,1,2,2,4,3,,,,,1,,,,1,,,3,5,4,2,1,1,3,3,5,3,4,,,46,1,1,2,2,2,4,1,4,4,5,2,1,1,1,,1,,2,1,58,,,,1.00,2.65,2.65
2008-1151,Egypt,5,1,1,1,1,8,4,5,5,5,2,4,5,4,2,4,1,2,2,4,3,2,3,4,4,2,2,1,1,,,,,,,,,1,,,,,1,,,3,1,1,2,3,1,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,2,4,3,2,5,1,,,1,,,,,,,,1,1,4,2,2,1,2,3,3,2,3,,,52,1,2,2,2,5,3,1,1,1,2,3,3,1,1,,2,,1,2,60,,,,1.00,2.65,2.65
2008-1152,Egypt,5,1,1,1,1,3,7,5,4,2,3,2,4,1,5,5,1,2,3,2,3,3,1,6,5,2,2,1,,1,,,,,,,1,1,,,,,,,,3,1,1,2,2,3,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,1,3,,,,1,1,,,,,,,2,3,3,2,2,1,2,4,3,1,3,,,44,1,2,2,2,5,4,1,3,3,4,1,1,2,1,,2,,1,2,65,,,,1.00,2.65,2.65
2008-1153,Egypt,2,4,1,1,1,5,4,6,6,6,2,3,6,6,6,6,1,2,2,4,3,3,8,4,5,2,2,,1,1,,,,,,,,1,1,,,,,,,3,2,1,3,3,3,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,2,1,3,1,1,,,,,1,,,1,,,,2,4,4,2,1,3,3,2,3,3,4,,,24,1,2,2,2,5,4,1,,,,1,2,1,2,6,1,,1,2,72,,,,1.00,2.65,2.65
2008-1154,Egypt,5,1,1,1,1,2,4,2,3,5,2,3,5,5,5,5,2,1,2,4,3,3,3,3,3,2,2,,1,,1,,,,,,,,1,,,,1,,,3,1,1,3,2,3,1,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,2,3,2,3,,,,,1,,,,1,,,5,4,3,2,1,1,3,3,6,4,5,,,53,1,2,2,2,5,1,1,5,4,5,1,2,1,2,6,2,,1,2,73,,,,1.00,2.65,2.65
2008-1155,Egypt,1,1,3,1,1,4,8,4,5,3,1,5,5,4,2,5,2,3,2,4,3,3,8,4,4,2,2,,,1,1,,,,,,,1,,,,,1,,,3,2,1,3,2,3,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,1,2,3,2,5,,,,1,,,1,,,,,3,3,4,3,4,4,2,2,3,3,6,,,24,1,2,2,2,5,4,1,2,2,3,2,1,3,2,6,1,,1,2,74,,,,1.00,2.65,2.65
2008-1156,Egypt,1,1,1,1,1,4,1,2,5,5,2,3,5,5,5,5,3,1,2,4,3,2,6,4,5,2,2,,1,,1,,,,,,,,1,,,,1,,,3,2,1,3,2,2,1,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,1,2,2,4,3,,,,,1,,,,1,,,2,4,4,2,1,3,3,3,5,3,2,,,44,1,1,2,2,2,4,1,2,2,3,2,2,1,1,,1,,2,1,77,,,,1.00,2.65,2.65
2008-1157,Egypt,1,1,1,1,1,4,5,3,5,5,2,1,5,4,5,5,1,1,3,2,3,2,7,4,4,3,2,,,,1,1,,,,,,1,,,1,,,,,3,2,1,2,1,2,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,1,,,,,,,,,,,4,1,3,2,1,,,,,,1,,,1,,,2,2,3,1,1,2,3,1,3,1,3,,,20,1,2,2,2,5,2,2,,,2,2,1,1,2,5,1,,1,1,80,,,,1.00,2.65,2.65
2008-1158,Egypt,5,1,1,2,2,5,11,5,5,5,5,1,5,5,5,5,1,1,3,3,3,2,3,6,5,2,2,1,1,,,,,,,,,1,,1,,,,,,2,1,2,1,1,2,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,1,2,3,1,2,1,,,1,,,,,,,,4,5,3,2,4,3,1,4,3,1,2,,,29,1,2,2,2,5,3,1,3,3,4,2,1,1,1,,1,,1,1,81,,,,1.00,2.65,2.65
2008-1159,Egypt,5,1,1,1,1,5,4,5,5,5,4,2,5,5,5,5,1,2,2,4,3,3,4,5,4,2,2,,1,1,,,,,,,,,1,,,,1,,,3,1,1,2,1,3,1,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,1,,,,,,,,,,2,1,1,4,5,,,,,1,,,1,,,,3,4,4,2,1,3,2,3,3,2,4,,,20,1,2,2,2,5,3,2,,,3,2,2,1,2,5,2,,2,1,82,,,,1.00,2.65,2.65
2008-1160,Egypt,5,1,3,1,1,8,5,5,5,5,5,2,5,4,1,5,1,1,3,3,2,2,1,4,1,2,1,,1,,1,,,,,,1,,,,,,1,,,1,2,2,3,4,2,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,,1,4,4,2,5,,,,1,1,,,,,,,3,2,3,1,1,3,3,4,3,4,3,,,47,1,1,2,2,2,3,1,1,1,2,1,2,1,1,,2,,2,1,119,,,,1.00,2.65,2.65
2008-1161,Egypt,5,1,2,1,1,4,9,5,5,5,1,3,5,5,5,2,1,1,3,4,3,2,1,3,4,2,3,,,1,1,,,,,,,1,,,,,1,,,1,1,2,3,2,3,1,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,,2,3,3,1,1,,,,,,,1,1,,,,2,3,4,2,1,1,2,4,5,4,4,,,25,1,2,2,2,5,1,2,,,3,2,2,1,1,,2,,1,1,120,,,,1.00,2.65,2.65
2008-1162,Egypt,5,1,1,2,2,5,10,5,5,5,5,3,5,5,5,5,2,1,2,4,3,3,7,3,6,2,2,,,1,1,,,,,,,1,1,,,,,,,2,2,2,2,2,3,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,1,,1,,,,,,,,,,2,1,3,1,1,,,,1,,,,1,,,,4,3,4,2,1,1,2,2,4,3,2,,,47,1,2,2,2,5,2,1,2,2,3,1,2,1,2,6,2,,1,2,123,,,,1.00,2.65,2.65
2008-1163,Egypt,5,1,3,1,1,8,4,5,5,5,3,5,5,5,2,5,2,1,2,4,3,3,3,3,5,2,2,,,1,1,,,,,,1,,1,,,,,,,2,2,1,3,3,3,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,1,,1,,,,,,,,,,2,2,3,2,1,,,,,1,,1,,,,,2,2,4,2,1,1,2,3,2,3,2,,,19,1,1,2,2,2,3,2,,,3,1,2,1,2,5,2,,1,2,124,,,,1.00,2.65,2.65
2008-1164,Egypt,5,2,2,2,1,4,8,5,5,5,3,5,5,5,5,3,1,1,2,4,3,2,5,5,5,2,2,,1,1,,,,,,,,1,1,,,,,,,3,1,1,3,1,3,1,1,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,2,3,3,2,1,,,,,1,,,,1,,,2,2,2,2,1,3,2,5,1,3,5,,,36,1,2,2,2,5,6,1,2,2,3,1,2,4,1,,2,,1,1,364,,,,1.00,2.65,2.65
2008-1165,Egypt,5,1,1,1,1,4,5,5,5,5,3,3,5,5,5,5,1,2,2,4,3,3,2,4,4,2,2,,1,,1,,,,,,,1,1,,,,,,,3,1,1,2,2,3,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,1,,1,,,,,,,,,,2,3,3,2,2,,,,,1,,,1,,,,2,2,3,2,1,3,3,5,3,1,5,,,33,1,2,2,2,5,2,1,3,3,4,1,2,4,2,6,2,,1,1,365,,,,1.00,2.65,2.65
2008-1166,Egypt,5,1,1,1,1,4,7,5,5,5,1,5,5,2,5,5,1,2,2,4,3,3,4,4,4,2,2,1,,1,,,,,,,1,1,,,,,,,,3,1,1,2,1,3,1,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,1,,,,,,,,,,2,2,2,3,1,,,,1,1,,,,,,,2,2,4,3,1,1,3,5,3,4,5,,,27,1,2,2,2,5,2,1,2,2,3,1,2,4,2,6,2,,1,2,366,,,,1.00,2.65,2.65
2008-1167,Egypt,5,1,1,1,1,4,2,1,2,4,3,5,4,2,4,5,1,4,3,4,3,3,8,1,1,2,2,,,1,,,1,,,,,1,1,,,,,,,4,2,2,3,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,3,4,1,2,7,,,,1,1,,,,,,,7,5,5,6,2,3,4,5,6,4,5,,,59,1,2,2,2,5,1,3,3,1,4,1,1,1,2,8,2,,1,2,474,,,,1.00,2.65,2.65
2008-1168,Egypt,5,3,1,1,1,9,4,4,5,4,3,5,4,2,5,1,3,1,4,3,3,3,8,8,8,2,4,1,,,,1,,,,,,,,1,1,,,,,3,2,2,3,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,2,4,1,2,5,,,,1,,1,,,,,,2,3,2,2,2,2,2,5,3,4,4,,,70,1,1,2,2,5,4,1,3,1,1,3,1,1,1,,2,,1,1,475,,,,1.00,2.65,2.65
2008-1169,Egypt,5,1,1,1,1,9,4,3,4,5,2,3,5,3,1,5,1,3,3,4,3,3,8,4,6,2,4,,,1,1,,,,,,1,,,,,,,,1,3,2,2,3,2,3,1,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,1,,,,,,,,,,2,2,3,1,7,,,,,,,,,,,1,2,2,1,6,2,1,3,2,3,3,5,,,19,1,2,2,2,5,3,2,,,4,3,2,1,2,4,2,,1,2,477,,,,1.00,2.65,2.65
2008-1170,Egypt,3,1,1,1,1,2,8,3,1,5,3,5,3,4,2,5,2,3,4,3,2,3,6,8,5,2,4,,,,,,,,,1,,,,1,,,,,1,4,1,2,5,2,4,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,2,4,3,2,7,,,,1,1,,,,,,,2,2,4,4,4,1,1,5,3,3,5,,,24,1,2,2,2,5,4,2,,,2,1,2,1,1,,1,,1,1,478,,,,1.00,2.65,2.65
2008-1171,Egypt,5,1,7,1,1,4,8,1,2,5,4,5,5,5,4,5,5,4,4,4,3,3,8,8,8,3,4,,,,,,,,,1,1,,,,,,,,1,4,4,2,5,3,3,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,1,,,,,,,,,3,1,3,2,7,,,,,,,,,,,1,7,3,3,6,2,1,3,5,6,4,6,,,63,1,2,2,2,5,4,1,6,,1,1,1,1,2,3,2,,1,2,479,,,,1.00,2.65,2.65
2008-1172,Egypt,5,3,1,1,1,5,4,1,2,4,3,2,5,4,5,3,5,3,2,4,2,2,8,3,4,2,2,,,,1,,,,,1,,1,,1,,,,,,2,4,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,2,4,1,2,7,,,,,1,,,1,,,,3,3,2,6,3,4,3,5,5,4,4,,,29,1,2,2,2,5,4,1,2,2,3,2,2,1,1,,2,,2,1,480,,,,1.00,2.65,2.65
2008-1173,Egypt,5,1,1,1,1,8,4,1,4,5,3,2,6,3,2,4,1,4,3,4,3,3,8,8,5,3,2,,1,1,,,,,,,1,,,1,,,,,,4,4,2,2,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,1,,,,2,1,1,2,7,,,,,1,,1,,,,,2,2,4,6,2,4,3,2,3,4,4,,,36,1,2,2,2,5,3,1,4,4,5,2,2,1,2,6,2,,2,2,481,,,,1.00,2.65,2.65
2008-1174,Egypt,5,1,1,1,1,4,9,1,3,5,2,4,6,5,3,2,1,2,4,4,3,3,8,4,4,3,2,,,1,1,,,,,,1,1,,,,,,,,4,4,2,3,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,1,,1,,,,,,,,,,2,4,3,2,7,,,,1,1,,,,,,,2,1,3,2,2,4,3,5,1,3,5,,,44,1,2,2,2,5,4,1,1,1,2,1,1,1,2,7,2,,1,2,482,,,,1.00,2.65,2.65
2008-1175,Egypt,1,1,1,1,1,4,8,1,2,3,1,4,5,4,2,5,1,2,2,4,3,3,8,6,4,1,2,,1,,1,,,,,,1,1,,,,,,,,4,2,2,2,2,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,1,3,1,7,,,,1,1,,,,,,,2,2,4,4,2,3,2,5,6,4,4,,,24,1,2,2,2,5,4,2,,,4,3,1,2,1,,1,,1,1,483,,,,1.00,2.65,2.65
2008-1176,Egypt,4,1,7,1,1,8,9,1,3,5,2,4,5,3,1,2,1,2,2,6,3,3,8,4,5,3,4,,,,,,,,,1,1,,1,,,,,,,4,1,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,3,3,3,2,7,,,,,1,,1,,,,,4,2,4,3,4,4,2,2,2,3,5,,,15,1,1,2,2,5,2,2,,,4,3,1,2,2,5,1,,1,1,484,,,,1.00,2.65,2.65
