"dataset","country_id","country","initial_observations.x","final_observations.x","original_variables","substantive_variables","final_variables.x","dup_observations_at_85.x","dup_observations_at_90.x","dup_observations_at_95.x","dup_observations_at_100.x","varlist","initial_observations.y","final_observations.y","orig_dat_vars","substantive_dat_vars","final_variables.y","dup_observations_at_85.y","dup_observations_at_90.y","dup_observations_at_95.y","dup_observations_at_100.y","comp_at_85","comp_at_90","comp_at_95","comp_at_100"
"latinobarometro_2009",12,"mexico",1200,1200,368,251,243,6,4,4,2,"p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20",1200,1200,368,250,243,6,4,4,2,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2009",13,"nicaragua",1000,1000,368,251,244,0,0,0,0,"p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20",1000,1000,368,250,244,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2009",14,"panama",1000,1000,368,251,242,2,2,0,0,"p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20",1000,1000,368,250,242,2,2,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2009",15,"paraguay",1200,1200,368,251,244,7,4,2,0,"p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20",1200,1200,368,250,244,7,4,2,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2009",16,"peru",1200,1200,368,251,244,0,0,0,0,"p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20",1200,1200,368,250,244,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2009",17,"spain",2486,2486,368,251,117,0,0,0,0,"p1st p2st p3st_a p3st_b p4st p5st p10st p11st p12st_a p12st_b p13st p14st p17st_a p17st_b p17st_c p18st p19stm p20st_a p20n_c p20n_e p24st_a p24st_b p24st_c p24st_d p24st_e p24st_f p24st_g p24st_h p25st_a p25st_b p25st_c p25st_d p25st_e p25st_f",2486,2486,368,250,117,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2009",18,"uruguay",1200,1200,368,251,242,2,0,0,0,"p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20",1200,1200,368,250,242,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2009",19,"venezuela",1200,1200,368,251,244,19,6,2,0,"p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20",1200,1200,368,250,244,19,6,2,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",1,"argentina",1200,1200,414,292,290,20,20,16,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,290,20,20,16,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",2,"bolivia",1200,1200,414,292,290,12,11,11,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,290,12,11,11,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",3,"brazil",1204,1204,414,292,289,4,0,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1204,1204,414,291,289,4,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",4,"chile",1200,1200,414,292,290,102,79,57,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,290,102,85,57,0,TRUE,FALSE,TRUE,TRUE
"latinobarometro_2011",5,"colombia",1200,1200,414,292,287,0,0,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P18ST P19ST P20",1200,1200,414,291,287,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",6,"costa rica",1000,1000,414,292,286,0,0,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1000,1000,414,291,286,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",7,"dominican rep",1000,1000,414,292,290,41,24,8,2,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1000,1000,414,291,290,41,29,8,2,TRUE,FALSE,TRUE,TRUE
"latinobarometro_2011",8,"ecuador",1200,1200,414,292,291,40,33,14,2,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,291,40,33,14,2,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",9,"el salvador",1000,1000,414,292,288,0,0,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1000,1000,414,291,288,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",10,"guatemala",1000,1000,414,292,289,0,0,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1000,1000,414,291,289,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",11,"honduras",1000,1000,414,292,289,8,4,2,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1000,1000,414,291,289,8,4,2,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",12,"mexico",1200,1200,414,292,291,7,6,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,291,7,6,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",13,"nicaragua",1000,1000,414,292,288,0,0,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1000,1000,414,291,288,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",14,"panama",1000,1000,414,292,289,12,0,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1000,1000,414,291,289,12,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",15,"paraguay",1200,1200,414,292,291,97,66,25,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,291,97,66,25,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",16,"peru",1200,1200,414,292,291,18,8,0,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,291,18,8,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",17,"uruguay",1200,1200,414,292,288,5,2,2,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,288,5,2,2,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2011",18,"venezuela",1200,1200,414,292,290,92,60,16,0,"P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19",1200,1200,414,291,290,92,62,16,0,TRUE,FALSE,TRUE,TRUE
"latinobarometro_2012",1,"argentina",1200,1200,336,248,236,0,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,236,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",2,"bolivia",1200,1200,336,248,230,2,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,230,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",3,"brazil",1204,1204,336,248,230,2,2,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1204,1204,336,247,230,2,2,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",4,"chile",1200,1200,336,248,231,23,18,16,8,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,231,23,18,16,8,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",5,"colombia",1200,1200,336,248,233,2,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,233,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",6,"costa rica",1000,1000,336,248,231,2,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1000,1000,336,247,231,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",7,"dominican rep",1000,1000,336,248,230,0,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1000,1000,336,247,230,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",8,"ecuador",1200,1200,336,248,230,12,5,4,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,230,12,5,4,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",9,"el salvador",1000,1000,336,248,231,20,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1000,1000,336,247,231,20,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",10,"guatemala",1000,1000,336,248,230,2,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1000,1000,336,247,230,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",11,"honduras",1000,1000,336,248,231,6,2,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1000,1000,336,247,231,6,2,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",12,"mexico",1200,1200,336,248,231,4,4,2,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,231,4,4,2,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",13,"nicaragua",1000,1000,336,248,229,13,12,2,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1000,1000,336,247,229,13,12,2,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",14,"panama",1000,1000,336,248,227,0,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1000,1000,336,247,227,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",15,"paraguay",1200,1200,336,248,230,144,117,52,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,230,144,118,52,0,TRUE,FALSE,TRUE,TRUE
"latinobarometro_2012",16,"peru",1200,1200,336,248,230,6,6,4,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,230,6,6,4,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",17,"spain",2459,2459,336,248,122,82,4,0,0,"P1ST P3STGBS P4STGBS P5STGBS P9STGBS P11ST_A P11ST_B P11ST_C P12STGBS P15GBS_A P16GBS_A P18STGBS P19STGBS P20STGBS P21TGBSM P27ST P28TGB_A P28TGB_B P28TGB_C P28TGB_D P28ST_E P28ST_G P28ST_H P28ST_I P29STGBS P30TGB_A P30ST_B P30ST_C P31N_A P31N_",2459,2459,336,247,122,82,4,0,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",18,"uruguay",1200,1200,336,248,238,4,2,2,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,238,4,2,2,0,TRUE,TRUE,TRUE,TRUE
"latinobarometro_2012",19,"venezuela",1200,1200,336,248,230,24,0,0,0,"P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P",1200,1200,336,247,230,24,2,0,0,TRUE,FALSE,TRUE,TRUE
"pewglobalattitudes_2002",1,"angola",780,780,399,186,125,20,6,0,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q8_1rec q8_2rec q9 q10 q11 q12 q13 q14 q15a q15b q15c q15d q15e q15f q15g q15h q15i q15j q16a q16b q16c q16d q17a q17b q17c q18 q19 q20 q21 q22a q22b q22c q22d q22e q24 q25 q26 q27 q28 q29 q30 q31a q31b q31c q",780,780,399,185,125,20,6,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2002",2,"argentina",814,814,399,186,126,0,0,0,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q8_1rec q9 q10 q11 q12 q13 q14 q15a q15c q15d q15e q15f q15g q15h q15i q15j q16a q16b q16c q16d q17a q17b q17c q18 q19 q20 q21 q22a q22b q22c q22d q22e q24 q25 q26 q27 q28 q29 q30 q31a q31b q31c q31d q31e q31f",814,814,399,185,126,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2002",3,"bangladesh",689,689,399,186,128,6,4,2,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q8_1rec q8_2rec q9 q10 q11 q12 q13 q14 q15a q15b q15c q15d q15e q15f q15g q15h q15i q15j q16a q16b q16c q16d q17a q17b q17c q18 q19 q20 q21 q22a q22b q22c q22d q22e q24 q25 q26 q27 q28 q29 q30 q31a q31b q31c q",689,689,399,185,128,6,4,2,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2002",4,"bolivia",782,782,399,186,127,2,0,0,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q8_1rec q9 q10 q11 q12 q13 q14 q15a q15b q15c q15d q15e q15f q15g q15h q15i q15j q16a q16b q16c q16d q17a q17b q17c q18 q19 q20 q21 q22a q22b q22c q22d q22e q24 q25 q26 q27 q28 q29 q30 q31a q31b q31c q31d q31e",782,782,399,185,127,0,0,0,0,FALSE,TRUE,TRUE,TRUE
"pewglobalattitudes_2002",5,"brazil",1000,1000,399,186,127,2,0,0,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q8_1rec q9 q10 q11 q12 q13 q14 q15a q15c q15d q15e q15f q15g q15h q15i q15j q16a q16b q16c q16d q17a q17b q17c q18 q19 q20 q21 q22a q22b q22c q22d q22e q24 q25 q26 q27 q28 q29 q30 q31a q31b q31c q31d q31e q31f",1000,1000,399,185,127,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2002",6,"bulgaria",514,514,399,186,131,13,4,0,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q8_1rec q9 q10 q11 q12 q13 q14 q15a q15b q15c q15d q15e q15f q15g q15h q15i q15j q16a q16b q16c q16d q17a q17b q17c q18 q19 q20 q21 q22a q22b q22c q22d q22e q24 q25 q26 q27 q28 q29 q30 q31a q31b q31c q31d q31e",514,514,399,185,131,11,4,0,0,FALSE,TRUE,TRUE,TRUE
"pewglobalattitudes_2002",7,"canada",500,500,399,186,112,0,0,0,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q8_1rec q9 q10 q11 q12 q13 q14 q15a q15b q15c q15d q15e q15f q15g q15h q15i q15j q16a q16b q16c q16d q17a q17b q17c q17ccan q17d q19 q20 q21 q22a q22b q22c q22d q22e q23 q24 q25 q26 q27 q28 q29 q30 q31a q31b q",500,500,399,185,112,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2002",8,"china",3000,3000,399,186,74,43,6,0,0,"q1 q2 q3 q4 q5_1rec q6a q6b q6c q7 q9 q10chi q11chi q12 q13 q14 q15a q15e q15g q15h q15i q15j q16a q16b q16c q16d q17achi q17b q17c q18chi q19 q20 q22a q22b q22c q22d q22e q24 q25 q26 q27 q28 q29 q30 q31a q31b q31c q31d q31e q31g q31h q32c q32d",3000,3000,399,185,74,43,6,0,0,TRUE,TRUE,TRUE,TRUE
