dataset,country_id,country,initial_observations,final_observations,original_variables,substantive_variables,final_variables,dup_observations_at_85,dup_observations_at_90,dup_observations_at_95,dup_observations_at_100,varlist
latinobarometro_2008,9,El Salvador,1000,1000,383,267,265,18,8,4,0,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,10,Guatemala,1000,1000,383,267,266,0,0,0,0,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,11,Honduras,1000,1000,383,267,264,27,10,0,0,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,12,Mexico,1200,1200,383,267,264,4,2,2,2,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,13,Nicaragua,1000,1000,383,267,265,62,62,60,50,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,14,Panama,1000,1000,383,267,264,6,6,2,0,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,15,Paraguay,1200,1200,383,267,264,0,0,0,0,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,16,Peru,1200,1200,383,267,265,9,8,4,0,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,17,Spain,2471,2471,383,267,122,4,2,0,0,p1wvsst p2st p4st p5st p6st p9st p10st p12st_a p12st_b p12st_c p13st p14st p18st p19s_ta p19st_c p21wvsst p22st_a p22st_b p23st p24st p27st p28st_a p28st_b p28st_c p28st_d p28st_e p28st_f p28st_g p31s_ta p31st_b p31st_c p31st_d p31st_e p31st_f
latinobarometro_2008,18,Uruguay,1200,1200,383,267,263,82,76,60,28,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2008,19,Venezuela,1200,1200,383,267,262,0,0,0,0,p1wvsst p2st p3st p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p12st_c p13st p14st p15st p16st p17st_a p17st_b p17st_c p17st_d p18st p19s_ta p19wvstb p19st_c P20STA P20STB P20STC P20STD P20STE P20STF P20STG P20STH P20STI p21wvsst p
latinobarometro_2009,1,Argentina,1200,1200,368,251,244,0,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,2,Bolivia,1200,1200,368,251,244,6,6,4,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,3,Brazil,1204,1204,368,251,244,2,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,4,Chile,1200,1200,368,251,244,99,65,16,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,5,Colombia,1200,1200,368,251,244,8,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,6,Costa Rica,1000,1000,368,251,241,8,4,4,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,7,Dominican Rep,1000,1000,368,251,244,4,4,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,8,Ecuador,1200,1200,368,251,244,64,41,14,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,9,El Salvador,1000,1000,368,251,244,8,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,10,Guatemala,1000,1000,368,251,244,2,2,2,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,11,Honduras,1000,1000,368,251,245,4,2,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,12,Mexico,1200,1200,368,251,243,6,4,4,2,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,13,Nicaragua,1000,1000,368,251,244,0,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,14,Panama,1000,1000,368,251,242,2,2,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,15,Paraguay,1200,1200,368,251,244,7,4,2,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,16,Peru,1200,1200,368,251,244,0,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,17,Spain,2486,2486,368,251,117,0,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p10st p11st p12st_a p12st_b p13st p14st p17st_a p17st_b p17st_c p18st p19stm p20st_a p20n_c p20n_e p24st_a p24st_b p24st_c p24st_d p24st_e p24st_f p24st_g p24st_h p25st_a p25st_b p25st_c p25st_d p25st_e p25st_f
latinobarometro_2009,18,Uruguay,1200,1200,368,251,242,2,0,0,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2009,19,Venezuela,1200,1200,368,251,244,19,6,2,0,p1st p2st p3st_a p3st_b p4st p5st p6st p7st p8st p9st p10st p11st p12st_a p12st_b p13st p14st p15st_a p15st_b p15st_c p15st_d p15st_e p15st_f p15st_g p15st_h p15st_i p15st_j p15st_k p15st_l p15st_m p16st p17st_a p17st_b p17st_c p18st p19stm p20
latinobarometro_2011,1,Argentina,1200,1200,414,292,290,20,20,16,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,2,Bolivia,1200,1200,414,292,290,12,11,11,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,3,Brazil,1204,1204,414,292,289,4,0,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,4,Chile,1200,1200,414,292,290,102,79,57,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,5,Colombia,1200,1200,414,292,287,0,0,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P18ST P19ST P20
latinobarometro_2011,6,Costa Rica,1000,1000,414,292,286,0,0,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,7,Dominican Rep,1000,1000,414,292,290,41,24,8,2,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,8,Ecuador,1200,1200,414,292,291,40,33,14,2,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,9,El Salvador,1000,1000,414,292,288,0,0,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,10,Guatemala,1000,1000,414,292,289,0,0,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,11,Honduras,1000,1000,414,292,289,8,4,2,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,12,Mexico,1200,1200,414,292,291,7,6,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,13,Nicaragua,1000,1000,414,292,288,0,0,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,14,Panama,1000,1000,414,292,289,12,0,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,15,Paraguay,1200,1200,414,292,291,97,66,25,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,16,Peru,1200,1200,414,292,291,18,8,0,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,17,Uruguay,1200,1200,414,292,288,5,2,2,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2011,18,Venezuela,1200,1200,414,292,290,92,60,16,0,P1ST P2ST P3ST_A P3ST_B P4ST P5STIC1A P5NICC2B P6ST P7STICC3 P8STICC4 P9NICC9 P10ST P11ST_A P11ST_B P11ST_C P12ST P13ST P14ST_A P14ST_B P15N P16ST_A P16ST_B P16ST_C P16N_D P16ST_E P16N_F P17NA P17NB P17NC P17ND P17NE P17NF P17NG P17NH P18ST P19
latinobarometro_2012,1,Argentina,1200,1200,336,248,236,0,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,2,Bolivia,1200,1200,336,248,230,2,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,3,Brazil,1204,1204,336,248,230,2,2,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,4,Chile,1200,1200,336,248,231,23,18,16,8,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,5,Colombia,1200,1200,336,248,233,2,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,6,Costa Rica,1000,1000,336,248,231,2,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,7,Dominican Rep,1000,1000,336,248,230,0,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,8,Ecuador,1200,1200,336,248,230,12,5,4,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,9,El Salvador,1000,1000,336,248,231,20,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,10,Guatemala,1000,1000,336,248,230,2,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,11,Honduras,1000,1000,336,248,231,6,2,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,12,Mexico,1200,1200,336,248,231,4,4,2,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,13,Nicaragua,1000,1000,336,248,229,13,12,2,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,14,Panama,1000,1000,336,248,227,0,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,15,Paraguay,1200,1200,336,248,230,144,117,52,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,16,Peru,1200,1200,336,248,230,6,6,4,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,17,Spain,2459,2459,336,248,122,82,4,0,0,P1ST P3STGBS P4STGBS P5STGBS P9STGBS P11ST_A P11ST_B P11ST_C P12STGBS P15GBS_A P16GBS_A P18STGBS P19STGBS P20STGBS P21TGBSM P27ST P28TGB_A P28TGB_B P28TGB_C P28TGB_D P28ST_E P28ST_G P28ST_H P28ST_I P29STGBS P30TGB_A P30ST_B P30ST_C P31N_A P31N_
latinobarometro_2012,18,Uruguay,1200,1200,336,248,238,4,2,2,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
latinobarometro_2012,19,Venezuela,1200,1200,336,248,230,24,0,0,0,P1ST P2ST P3STGBS P4STGBS P5STGBS P6STGBS P7STGBS P8STGBS P9STGBS P10STGBS P11ST_A P11ST_B P11ST_C P12STGBS P13TGB_A P13TGB_B P14ST P15GBS P15GBS_A P15GBS_1 P15GBS_2 P16GBS P16GBS_A P16GBS_1 P16GBS_2 P17GBS P17GBS_A P17GBS_1 P17GBS_2 P18STGBS P
